38674.057266,0.807224,0.390063,-0.178773
38674.066579,0.663040,0.395963,-0.146651
38674.075897,0.517368,0.359846,-0.107573
38674.085225,0.412193,0.261554,-0.088488
38674.094523,0.342766,0.185313,-0.085874
38674.103841,0.316074,0.138446,-0.102062
38674.113204,0.353503,0.108493,-0.120880
38674.122415,0.435999,0.090614,-0.146889
38674.131733,0.525861,0.069040,-0.146178
38674.141100,0.573124,0.057614,-0.148743
38674.150411,0.567211,0.058887,-0.148713
38674.159729,0.535471,0.080116,-0.143890
38674.169054,0.478992,0.096591,-0.121499
38674.178357,0.408257,0.079821,-0.073465
38674.187675,0.308058,0.071905,-0.018302
38674.196986,0.212535,0.063947,0.031023
38674.206233,0.113151,0.042373,0.064068
38674.215551,0.001444,-0.007612,0.078541
38674.224931,-0.078232,-0.044209,0.084721
38674.234244,-0.154282,-0.056129,0.075777
38674.243562,-0.210274,-0.057082,0.049291
38674.252873,-0.230498,-0.049570,0.035433
38674.262189,-0.256287,-0.012326,0.028603
38674.271507,-0.283187,0.043452,0.012483
38674.280819,-0.319608,0.070894,0.017333
38674.290132,-0.358415,0.087239,0.030330
38674.299450,-0.396363,0.080060,0.034001
38674.308764,-0.435637,0.040770,0.052781
38674.318074,-0.477258,0.005203,0.070411
38674.327392,-0.511691,-0.000772,0.069411
38674.336656,-0.541113,0.021667,0.068406
38674.346021,-0.581535,0.033502,0.070254
38674.355339,-0.625524,0.047317,0.044883
38674.364652,-0.656710,0.054642,0.013758
38674.373893,-0.660589,0.060708,-0.017588
38674.383211,-0.593320,0.061473,-0.043511
38674.392597,-0.464427,0.027206,-0.042944
38674.401909,-0.305310,-0.002441,-0.016797
38674.411227,-0.179355,0.025246,-0.009249
38674.420607,-0.124764,0.085146,0.004740
38674.429909,-0.085279,0.133936,0.031661
38674.439227,-0.069765,0.121521,0.052518
38674.448482,-0.061897,0.083822,0.078444
38674.457795,-0.094426,0.058686,0.095289
38674.467113,-0.168606,0.081455,0.118934
38674.476427,-0.241619,0.144943,0.105371
38674.485739,-0.301525,0.212069,0.095237
38674.495057,-0.356744,0.248299,0.107164
38674.504373,-0.402946,0.238710,0.116690
38674.513686,-0.450280,0.225438,0.134364
38674.523004,-0.483360,0.234301,0.135694
38674.532315,-0.468116,0.242813,0.113520
38674.541559,-0.388446,0.206343,0.061917
38674.550877,-0.249854,0.139822,0.006517
38674.560261,-0.095613,0.083129,-0.034992
38674.569572,-0.023366,0.071571,-0.028371
38674.578890,-0.056480,0.172006,-0.001385
38674.588254,-0.162548,0.307555,0.042269
38674.597516,-0.277537,0.364038,0.097548
38674.606834,-0.382289,0.345081,0.179485
38674.616148,-0.462112,0.312404,0.277580
38674.625462,-0.518655,0.244939,0.367394
38674.634780,-0.494046,0.132417,0.440495
38674.644095,-0.335520,-0.029306,0.448922
38674.653405,-0.082561,-0.158359,0.395250
38674.662723,0.205132,-0.225837,0.321671
38674.672038,0.515501,-0.233588,0.234891
38674.681351,0.809587,-0.198075,0.168099
38674.690669,1.087214,-0.134292,0.143520
38674.699980,1.308469,-0.061418,0.157614
38674.709295,1.408300,0.054296,0.192108
38674.718613,1.395877,0.220132,0.212056
38674.727927,1.295916,0.382834,0.248718
38674.737239,1.117576,0.513891,0.297375
38674.746557,0.900497,0.556151,0.348487
38674.755871,0.699095,0.490747,0.409923
38674.765182,0.526321,0.360780,0.436274
38674.774500,0.408462,0.178477,0.436728
38674.783819,0.348523,0.009365,0.412476
38674.793128,0.298923,-0.068299,0.387070
38674.802446,0.268284,-0.034562,0.369655
38674.811757,0.247663,0.039766,0.369805
38674.821071,0.248454,0.137429,0.357068
38674.830389,0.269268,0.207792,0.357014
38674.839704,0.283651,0.226251,0.355793
38674.849017,0.273701,0.210169,0.326745
38674.858335,0.265675,0.179172,0.269756
38674.867656,0.261067,0.144422,0.203440
38674.876961,0.237555,0.106097,0.145358
38674.886279,0.189565,0.088989,0.106024
38674.895592,0.144896,0.059469,0.056195
38674.904906,0.095966,0.036247,0.044784
38674.914224,0.051198,0.032873,0.071758
38674.923536,0.006710,0.046835,0.109214
38674.932849,-0.034866,0.081874,0.178082
38674.942167,-0.065672,0.126743,0.248067
38674.951479,-0.102118,0.201327,0.318100
38674.960820,-0.120199,0.252224,0.354288
38674.970138,-0.141707,0.256022,0.334617
38674.979428,-0.149619,0.207768,0.303211
38674.988740,-0.167395,0.115063,0.275314
38674.998058,-0.186258,0.027322,0.252080
38675.007367,-0.215386,-0.034354,0.242873
38675.016680,-0.240496,-0.068805,0.252280
38675.025998,-0.239228,-0.077435,0.267392
38675.035318,-0.220257,-0.078783,0.269626
38675.044628,-0.189175,-0.056701,0.275306
38675.053946,-0.148647,-0.008765,0.255362
38675.063258,-0.126001,0.030588,0.227367
38675.072571,-0.108894,0.034228,0.200475
38675.081889,-0.112050,-0.000475,0.158585
38675.091200,-0.134715,-0.041105,0.127190
38675.100443,-0.162141,-0.076778,0.090009
38675.109761,-0.220018,-0.093729,0.075136
38675.119148,-0.259935,-0.093515,0.067203
38675.128457,-0.278715,-0.090919,0.056809
38675.137775,-0.290337,-0.071053,0.060369
38675.147091,-0.305603,-0.049949,0.054640
38675.156405,-0.358579,-0.014993,0.056085
38675.165723,-0.402122,0.012490,0.059806
38675.175034,-0.411577,0.015021,0.059854
38675.184348,-0.404370,0.002655,0.079588
38675.193666,-0.364808,-0.003663,0.127092
38675.202980,-0.310224,-0.027432,0.154732
38675.212292,-0.204686,-0.104832,0.120427
38675.221610,-0.043160,-0.221023,0.038123
38675.230941,0.136408,-0.306413,-0.046575
38675.240237,0.269226,-0.319795,-0.134487
38675.249555,0.325781,-0.249859,-0.225464
38675.258865,0.316298,-0.158470,-0.305633
38675.268181,0.281959,-0.118759,-0.338014
38675.277499,0.198510,-0.069970,-0.317797
38675.286813,0.104057,0.019792,-0.255616
38675.296123,0.029621,0.074847,-0.174941
38675.305441,-0.006260,0.076479,-0.097979
38675.314756,0.016713,0.036939,-0.021331
38675.324068,0.141299,-0.013159,0.037363
38675.333386,0.353001,-0.073785,0.052579
38675.342698,0.579793,-0.102215,0.027710
38675.352011,0.786886,-0.055647,-0.017283
38675.361329,0.950556,0.037179,-0.085497
38675.370645,1.037281,0.119387,-0.137056
38675.379904,1.015362,0.209743,-0.161321
38675.389222,0.869727,0.324456,-0.141920
38675.398583,0.622374,0.437364,-0.103410
38675.407918,0.337509,0.489874,-0.042590
38675.417236,0.130216,0.465243,-0.013674
38675.426533,0.032837,0.397520,-0.016501
38675.435865,0.040503,0.324279,-0.018714
38675.445183,0.109493,0.259483,-0.047016
38675.454478,0.215598,0.222927,-0.065008
38675.463788,0.314189,0.231012,-0.050359
38675.473106,0.343612,0.286577,-0.008582
38675.482422,0.311779,0.377151,0.035842
38675.491735,0.283503,0.480046,0.069788
38675.501053,0.260587,0.523548,0.103668
38675.510365,0.233036,0.481691,0.113082
38675.519608,0.185703,0.370668,0.107421
38675.528926,0.115408,0.249819,0.069291
38675.538311,0.058120,0.147397,0.012494
38675.547556,0.032997,0.065795,-0.046772
38675.556874,0.037829,0.014935,-0.102673
38675.566255,0.098776,-0.012732,-0.140218
38675.575566,0.176607,-0.028099,-0.161549
38675.584884,0.243964,-0.043361,-0.165378
38675.594128,0.257452,-0.022368,-0.142162
38675.603442,0.205246,0.052239,-0.104628
38675.612760,0.091611,0.155649,-0.074920
38675.622144,-0.035003,0.252979,-0.034682
38675.631457,-0.133770,0.306816,-0.010896
38675.640775,-0.171456,0.321907,-0.002559
38675.650088,-0.141946,0.335279,-0.024798
38675.659401,-0.073915,0.307563,-0.064705
38675.668719,-0.000637,0.234008,-0.126772
38675.678034,0.023476,0.146658,-0.182481
38675.687345,-0.000108,0.076134,-0.207935
38675.696663,-0.072866,-0.009914,-0.176225
38675.705977,-0.158743,-0.109690,-0.131524
38675.715301,-0.222941,-0.191004,-0.081121
38675.724619,-0.252326,-0.217926,-0.035622
38675.733920,-0.263878,-0.185896,-0.016782
38675.743234,-0.248676,-0.105955,0.018355
38675.752552,-0.182499,-0.029629,0.043679
38675.761792,-0.052236,0.077723,0.078471
38675.771179,0.131498,0.199264,0.095708
38675.780497,0.321645,0.284609,0.071570
38675.789809,0.427292,0.348724,0.029602
38675.799122,0.434162,0.391928,-0.033293
38675.808440,0.370617,0.406910,-0.113211
38675.817730,0.228163,0.298871,-0.150987
38675.827068,0.044293,0.118278,-0.119967
38675.836386,-0.170164,0.031968,-0.042195
38675.845699,-0.344537,0.038184,0.044748
38675.855011,-0.438237,0.061203,0.125491
38675.864329,-0.439871,0.113204,0.147638
38675.873642,-0.365012,0.185606,0.103105
38675.882955,-0.252698,0.226827,0.043246
38675.892273,-0.094272,0.297365,-0.051716
38675.901585,0.147155,0.387153,-0.158709
38675.910898,0.433295,0.400078,-0.227579
38675.920216,0.606776,0.385538,-0.171426
38675.929530,0.579807,0.393415,-0.043319
38675.938841,0.359963,0.432154,0.083422
38675.948159,0.040071,0.454121,0.178069
38675.957475,-0.255446,0.423994,0.271395
38675.966789,-0.507107,0.404709,0.356369
38675.976107,-0.694817,0.445501,0.385233
38675.985417,-0.731466,0.506220,0.340073
38675.994731,-0.567981,0.511132,0.222932
38676.004049,-0.218454,0.440604,0.062957
38676.013364,0.187976,0.341276,-0.106569
38676.022676,0.509580,0.302220,-0.214162
38676.031994,0.676375,0.323353,-0.259171
38676.041306,0.702332,0.346666,-0.288396
38676.050621,0.630041,0.350809,-0.292700
38676.059939,0.470401,0.319767,-0.234935
38676.069250,0.230261,0.246038,-0.132601
38676.078565,-0.073812,0.185435,-0.020754
38676.087883,-0.409363,0.176588,0.077439
38676.097194,-0.659633,0.135012,0.146182
38676.106439,-0.803145,0.055640,0.203831
38676.115757,-0.847567,-0.049117,0.242371
38676.125069,-0.779821,-0.145999,0.239644
38676.134453,-0.623569,-0.249661,0.208555
38676.143771,-0.400351,-0.325238,0.206253
38676.153083,-0.166858,-0.326659,0.212089
38676.162330,0.021756,-0.221383,0.247301
38676.171648,0.152986,-0.082289,0.315396
38676.181003,0.213617,-0.003382,0.373318
38676.190272,0.188297,0.033955,0.409527
38676.199590,0.102832,0.055430,0.377379
38676.208990,0.000484,0.064605,0.329018
38676.218302,-0.111501,0.029375,0.305103
38676.227620,-0.200095,-0.055432,0.296171
38676.236964,-0.268883,-0.199674,0.308039
38676.246245,-0.312731,-0.337886,0.319790
38676.255563,-0.344356,-0.431664,0.326862
38676.264873,-0.366067,-0.479745,0.333911
38676.274156,-0.405138,-0.501715,0.356187
38676.283474,-0.466241,-0.486422,0.390234
38676.292736,-0.544977,-0.436434,0.406933
38676.302049,-0.598988,-0.398972,0.420014
38676.311367,-0.636454,-0.371495,0.437666
38676.320765,-0.659936,-0.370072,0.456391
38676.330024,-0.677868,-0.394679,0.463442
38676.339342,-0.688836,-0.430467,0.466962
38676.348707,-0.731544,-0.443793,0.474131
38676.357936,-0.778818,-0.434838,0.477852
38676.367254,-0.794324,-0.433530,0.467458
38676.376653,-0.768743,-0.437500,0.426610
38676.385966,-0.705419,-0.446675,0.373941
38676.395284,-0.612784,-0.459789,0.295532
38676.404513,-0.517825,-0.471698,0.211291
38676.413911,-0.458020,-0.474527,0.142263
38676.423229,-0.417128,-0.466259,0.081571
38676.432541,-0.405719,-0.461529,0.035527
38676.441856,-0.409631,-0.457203,0.034083
38676.451174,-0.409702,-0.463389,0.032916
38676.460525,-0.407764,-0.475286,0.046635
38676.469800,-0.421629,-0.471346,0.054784
38676.479118,-0.453292,-0.448825,0.058412
38676.488431,-0.501492,-0.395378,0.047044
38676.497744,-0.512275,-0.354608,0.000582
38676.507062,-0.461382,-0.330248,-0.026409
38676.516372,-0.387412,-0.315787,0.006974
38676.525687,-0.320473,-0.303734,0.049698
38676.535005,-0.287095,-0.301429,0.065824
38676.544234,-0.285508,-0.279139,0.083277
38676.553549,-0.297330,-0.280295,0.086819
38676.562867,-0.319046,-0.320972,0.086897
38676.572178,-0.338848,-0.398782,0.077630
38676.581573,-0.327789,-0.429871,0.032176
38676.590891,-0.286226,-0.349884,-0.029638
38676.600213,-0.239232,-0.210542,-0.079804
38676.609521,-0.174736,-0.098518,-0.131239
38676.618839,-0.090743,-0.058333,-0.179322
38676.628193,-0.021505,-0.065070,-0.235515
38676.637465,0.017447,-0.071512,-0.243857
38676.646783,0.069652,-0.064413,-0.244107
38676.656017,0.153851,-0.062447,-0.239867
38676.665407,0.279135,-0.073157,-0.260268
38676.674725,0.510375,-0.089597,-0.339358
38676.684052,0.764317,-0.090098,-0.406904
38676.693355,0.973947,-0.064259,-0.440488
38676.702673,1.128413,0.000295,-0.458649
38676.711946,1.167192,0.101442,-0.468083
38676.721298,1.094976,0.221865,-0.458349
38676.730616,0.938870,0.332980,-0.417959
38676.739852,0.714091,0.421079,-0.351659
38676.749166,0.464939,0.447482,-0.289935
38676.758484,0.258742,0.389501,-0.240105
38676.767901,0.139203,0.283998,-0.194254
38676.777185,0.093041,0.181840,-0.179131
38676.786503,0.118815,0.148297,-0.176952
38676.795732,0.208782,0.144316,-0.181087
38676.805132,0.287324,0.153794,-0.159088
38676.814450,0.343927,0.186960,-0.104661
38676.823679,0.366227,0.245034,-0.066342
38676.832991,0.354147,0.294676,-0.022044
38676.842309,0.311124,0.340778,0.013099
38676.851685,0.256874,0.325119,0.050578
38676.861020,0.200796,0.251329,0.079885
38676.870338,0.159857,0.157644,0.102124
38676.879652,0.119059,0.078797,0.124374
38676.888964,0.106596,-0.000244,0.137177
38676.898282,0.121353,-0.053541,0.124272
38676.907510,0.167107,-0.073665,0.099598
38676.916909,0.216850,-0.062868,0.087726
38676.926227,0.264521,-0.043356,0.095651
38676.935468,0.299544,0.005935,0.112960
38676.944852,0.294879,0.106198,0.140968
38676.954170,0.219679,0.225525,0.204238
38676.963406,0.107322,0.288217,0.278120
38676.972798,-0.019942,0.286677,0.345050
38676.982116,-0.143341,0.213348,0.394466
38676.991344,-0.242398,0.115070,0.415821
38677.000741,-0.313981,0.058633,0.420783
38677.010059,-0.352249,0.037813,0.406995
38677.019287,-0.365658,0.031646,0.377966
38677.028686,-0.348993,0.063649,0.356961
38677.038004,-0.314753,0.090566,0.321909
38677.047239,-0.285425,0.116107,0.276472
38677.056628,-0.229519,0.146513,0.230888
38677.065946,-0.136680,0.126045,0.209536
38677.075177,-0.023458,0.078339,0.201971
38677.084573,0.083170,0.055465,0.220047
38677.093891,0.140652,0.089797,0.245385
38677.103127,0.134814,0.120625,0.256040
38677.112519,0.069521,0.156730,0.263485
38677.121837,-0.021454,0.185730,0.262784
38677.131162,-0.123966,0.183716,0.270389
38677.140460,-0.201708,0.180330,0.279025
38677.149778,-0.251536,0.161985,0.263009
38677.159009,-0.269149,0.168299,0.272403
38677.168408,-0.290131,0.183310,0.291127
38677.177726,-0.326206,0.224398,0.315762
38677.187036,-0.384807,0.266856,0.338177
38677.196363,-0.451957,0.275989,0.366428
38677.205681,-0.482801,0.257658,0.379364
38677.214984,-0.454752,0.198161,0.395472
38677.224277,-0.347357,0.139403,0.406540
38677.233595,-0.195016,0.118612,0.376698
38677.243022,-0.023684,0.119928,0.330487
38677.252238,0.132498,0.174461,0.261116
38677.261556,0.229055,0.294942,0.208371
38677.270885,0.239486,0.414796,0.190945
38677.280184,0.132870,0.500865,0.227584
38677.289502,-0.056148,0.484865,0.294810
38677.298813,-0.257202,0.413361,0.393466
38677.308045,-0.449825,0.361580,0.487440
38677.317363,-0.617237,0.329461,0.594106
38677.326761,-0.671900,0.299156,0.715344
38677.336075,-0.577693,0.209591,0.739254
38677.345392,-0.339119,0.065780,0.683315
38677.354706,-0.027913,-0.026565,0.614254
38677.364018,0.212618,-0.034312,0.530402
38677.373336,0.394026,0.053461,0.463261
38677.382647,0.546822,0.140564,0.434453
38677.391964,0.689171,0.195369,0.413965
38677.401282,0.772778,0.254236,0.422904
38677.410594,0.784248,0.348135,0.414763
38677.419906,0.748031,0.444734,0.377770
38677.429224,0.674010,0.526778,0.364223
38677.438486,0.568914,0.571946,0.360101
38677.447853,0.425141,0.540691,0.354942
38677.457171,0.254885,0.450235,0.360366
38677.466481,0.095887,0.315313,0.364456
38677.475796,-0.024685,0.196148,0.387066
38677.485114,-0.059400,0.143216,0.401161
38677.494426,-0.018493,0.160373,0.442853
38677.503734,0.049246,0.223191,0.514693
38677.513052,0.126169,0.290828,0.555083
38677.522371,0.183528,0.321431,0.572271
38677.531682,0.211948,0.308911,0.581428
38677.541000,0.201984,0.278015,0.564004
38677.550229,0.156202,0.254689,0.515344
38677.559630,0.119868,0.239936,0.456173
38677.568948,0.067087,0.221613,0.413372
38677.578259,0.005125,0.214515,0.388070
38677.587570,-0.060622,0.192582,0.354632
38677.596888,-0.136914,0.164568,0.337535
38677.606204,-0.197256,0.151381,0.357594
38677.615518,-0.230328,0.130625,0.385660
38677.624836,-0.223107,0.117026,0.407719
38677.634063,-0.199013,0.146582,0.418090
38677.643462,-0.157149,0.179731,0.424885
38677.652780,-0.114305,0.216533,0.409576
38677.662091,-0.082405,0.236065,0.383834
38677.671406,-0.083206,0.205319,0.369729
38677.680724,-0.077964,0.148370,0.356868
38677.690037,-0.086322,0.078152,0.327596
38677.699356,-0.083970,0.011717,0.283054
38677.708674,-0.067044,-0.028059,0.239899
38677.717935,-0.053185,-0.040562,0.217714
38677.727295,-0.045673,-0.031007,0.213655
38677.736613,-0.045346,-0.008725,0.224139
38677.745862,-0.069589,-0.006444,0.249382
38677.755239,-0.106777,-0.008026,0.293461
38677.764557,-0.154000,-0.016339,0.316953
38677.773870,-0.196701,-0.040373,0.323872
38677.783184,-0.242922,-0.041684,0.331645
38677.792502,-0.282185,-0.043946,0.319037
38677.801814,-0.306228,-0.043464,0.293277
38677.811128,-0.310934,-0.025767,0.286315
38677.820446,-0.296645,-0.035382,0.304628
38677.829761,-0.270631,-0.071053,0.333366
38677.839072,-0.259465,-0.063612,0.372870
38677.848390,-0.259924,-0.015323,0.397337
38677.857704,-0.259019,0.066319,0.409018
38677.867018,-0.242732,0.140456,0.425273
38677.876336,-0.218275,0.212048,0.432182
38677.885648,-0.223638,0.243054,0.456658
38677.894977,-0.223446,0.223345,0.491545
38677.904295,-0.222650,0.165251,0.506626
38677.913505,-0.202525,0.073544,0.476216
38677.922905,-0.158302,0.024970,0.444553
38677.932223,-0.143023,0.021147,0.436332
38677.941449,-0.157975,0.063296,0.441085
38677.950849,-0.199649,0.145216,0.459955
38677.960167,-0.265876,0.228590,0.508033
38677.969479,-0.321729,0.274812,0.561850
38677.978794,-0.355108,0.320889,0.612069
38677.988112,-0.379180,0.340953,0.669207
38677.997427,-0.324733,0.297409,0.701486
38678.006653,-0.173970,0.188916,0.712311
38678.015971,0.116373,0.088154,0.699180
38678.025288,0.476845,0.056128,0.651996
38678.034611,0.763163,0.085134,0.585465
38678.043929,0.927730,0.217638,0.564973
38678.053230,0.983893,0.394132,0.562487
38678.062542,0.963497,0.508000,0.548699
38678.071860,0.863770,0.584107,0.573668
38678.081173,0.720418,0.660527,0.618624
38678.090485,0.520459,0.736114,0.690613
38678.099803,0.307666,0.756037,0.719586
38678.109229,0.130656,0.716292,0.723890
38678.118503,0.023606,0.671196,0.732511
38678.127821,-0.006256,0.636771,0.740778
38678.137060,0.012502,0.620568,0.753435
38678.146422,0.057581,0.594385,0.784599
38678.155740,0.093232,0.573205,0.812334
38678.165187,0.130357,0.589108,0.837746
38678.174389,0.178095,0.620975,0.841023
38678.183707,0.212005,0.659181,0.874623
38678.193123,0.211568,0.677852,0.926989
38678.202336,0.191572,0.652087,0.963132
38678.211654,0.154864,0.604183,1.007490
38678.220894,0.084880,0.555229,1.043862
38678.230278,0.027705,0.517256,1.049930
38678.239596,0.007059,0.477783,1.038370
38678.248837,-0.021625,0.450755,1.039653
38678.258225,-0.055663,0.460905,1.060765
38678.267543,-0.079116,0.491956,1.056246
38678.276784,-0.115475,0.539157,1.049471
38678.286169,-0.138294,0.604895,1.072893
38678.295487,-0.173106,0.642289,1.107989
38678.304727,-0.200548,0.672286,1.173292
38678.314112,-0.220152,0.698438,1.200161
38678.323430,-0.247228,0.702344,1.213091
38678.332671,-0.284174,0.685247,1.208606
38678.342055,-0.328647,0.648361,1.183201
38678.351373,-0.363594,0.600320,1.171704
38678.360615,-0.380883,0.552145,1.149649
38678.369930,-0.391146,0.513783,1.111278
38678.379248,-0.373765,0.493847,1.092566
38678.388560,-0.344552,0.478771,1.067979
38678.397874,-0.297368,0.471032,1.054944
38678.407192,-0.270248,0.477008,1.037364
38678.416504,-0.254482,0.518950,1.033823
38678.425818,-0.239919,0.584346,1.008197
38678.435136,-0.245528,0.639986,0.988484
38678.444449,-0.257922,0.704375,0.989750
38678.453763,-0.282466,0.747795,0.982915
38678.463081,-0.330019,0.739414,0.976161
38678.472393,-0.392493,0.715182,1.027637
38678.481711,-0.476242,0.704667,1.072246
38678.491029,-0.555042,0.686761,1.142423
38678.500337,-0.593526,0.694532,1.192640
38678.509651,-0.588893,0.684607,1.191446
38678.518969,-0.573928,0.675784,1.158791
38678.528282,-0.529571,0.667966,1.103886
38678.537596,-0.449800,0.666074,1.031361
38678.546914,-0.322869,0.637925,0.959756
38678.556229,-0.175779,0.604718,0.893863
38678.565582,-0.046505,0.577782,0.818753
38678.574900,0.066620,0.575722,0.762356
38678.584170,0.145741,0.588757,0.725911
38678.593555,0.195659,0.603293,0.726838
38678.602873,0.222510,0.624273,0.780238
38678.612115,0.198548,0.667810,0.826919
38678.621503,0.117758,0.737624,0.855278
38678.630821,0.003546,0.779206,0.886112
38678.640059,-0.119540,0.797272,0.884394
38678.649447,-0.219367,0.755860,0.894158
38678.658765,-0.298823,0.714370,0.924767
